From;To;Datetime;Message-ID;In-Reply-To;Subject;Content;Label
j.nielsen@ziegler-cat.com;manuel.scott@live.net;22.11.2019 09:06;879393.817626@ziegler-cat;281111.667243@live.net;Re: Re: Job offer;"Dear Mr. Scott,

we are happy to have you on board. As stated in the contract, your first day of work will be the first day of next month. Mister Joseph Baker (j.baker@ziegler-cat.com) who will be your direct manager will reach out to you soon. If you have any questions, please feel free to ask either him or me.

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";4
jacob.green@outlook.com;office@ziegler-cat.com;07.01.2020 22:16;359980.245716@outlook;;Application as Mechanical Engineer;"Dear sir or madam,

I would like to apply for the open posittion as mechanical engineer which has been posted on your webpage.
Please find my appliation files below.

I am looking forward to hearing from you and would be happy to introduce myself.

Best regards
Jacob Green";1
j.nielsen@ziegler-cat.com;jacob.green@outlook.com;07.01.2020 22:17;144857.799225@ziegler-cat;359980.245716@outlook;Your Application at Ziegler-Cat;"Dear Mr Green,

thank you a lot for your appliation which has been well received! Currently, many emails are reaching us - therefore please allow us up to 10 business days to reply to your application.

Thank you for your understanding.

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";2
j.nielsen@ziegler-cat.com;g.schultze@ziegler-cat.com;10.01.2020 08:36;542293.137155@ziegler-cat;;Application for Mechanical Engineer;"Dear George,

we received an application for the open mechanical engineer position. Please find his details attached. Do you think we should invite him?

Best,
Johanna";3
g.schultze@ziegler-cat.com;j.nielsen@ziegler-cat.com;10.01.2020 17:05;899512.893347@ziegler-cat;542293.137155@ziegler-cat;Re: Application for Mechanical Engineer;"Hi Johanna,
the applicant's profile looks great, sure let's invite him!

Best,
George";3
j.nielsen@ziegler-cat.com;g.schultze@ziegler-cat.com;10.01.2020 18:33;360480.265880@ziegler-cat;899512.893347@ziegler-cat;Re: Re: Application for Mechanical Engineer;"Alright, how about next Monday 09:30am?

Best,
Johanna";3
g.schultze@ziegler-cat.com;j.nielsen@ziegler-cat.com;11.01.2020 09:44;131220.621512@ziegler-cat;360480.265880@ziegler-cat;Re: Re: Re: Application for Mechanical Engineer;"That works for me!

Best,
GS";3
j.nielsen@ziegler-cat.com;jacob.green@outlook.com;11.01.2020 15:31;646331.538161@ziegler-cat;;Your Application at Ziegler-Cat;"Dear Mr. Green,
thank you for your application and your patience. We have screened your documents and would be happy to meet you in person. For this reason we want to invite you to our headquarter next Monday at 09:30am.

Please let us know if this date works for you.

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";4
jacob.green@outlook.com;j.nielsen@ziegler-cat.com;11.01.2020 17:45;700450.113756@outlook;646331.538161@ziegler-cat;Re: Your Application at Ziegler-Cat;"Dear Ms Nielsen,

thank you so much for the invitation, the proposed date is perfect for me.

Yours sincerely,
Jacob Green";4
j.nielsen@ziegler-cat.com;jacob.green@outlook.com;12.01.2020 08:01;853762.591472@ziegler-cat;700450.113756@outlook;Re: Re: Your Application at Ziegler-Cat;"Dear Mr. Green,

we're happy to meet you soon. Please be at the lobby shortly before your appointment. My assistant, Mrs. Flatcher will pick you up there. Also, please find an .ical file for your digital calendar in the attachment.

Should you have any further questions, please feel free to ask me anytime!

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";4
g.schultze@ziegler-cat.com;j.nielsen@ziegler-cat.com;17.01.2020 09:54;730233.603255@ziegler-cat;;Today's interview;"Hello Johanna,
i was really impressed by the interview - we would be happy to have mister Green in our department!

Best,
George";3
j.nielsen@ziegler-cat.com;g.schultze@ziegler-cat.com;17.01.2020 10:31;435019.641403@ziegler-cat;730233.603255@ziegler-cat;Re: Today's interview;"Hi George,

we also liked his presentation and we will offer the job to Mister Green

Best,
Johanna";3
j.nielsen@ziegler-cat.com;jacob.green@outlook.com;18.01.2020 11:18;474511.765912@ziegler-cat;;Job Offer;"Dear Mr. Green,

we were pleased to meet you and were impressed by your presentation! Therefore, we would like to offer you the position as mechanical engineer. Please find attached the contract for the position as discussed in the interview. If you have any questions, please reach out to me anytime.

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";4
jacob.green@outlook.com;j.nielsen@ziegler-cat.com;18.01.2020 15:21;898974.590275@outlook;474511.765912@ziegler-cat;Re: Job Offer;"Dear Ms Nielsen,
thank you so much for the offer which i want to accept. The signed contract is attached to that email.
I am happy that I will be working for Ziegler-Cat!

Best regards,
Jacob Green";4
jacob.green@outlook.com;j.nielsen@ziegler-cat.com;18.01.2020 16:05;547543.730212@outlook;898974.590275@outlook;Re: Re: Job Offer;"Dear Mr. Green,
we're happy to have you on board! As stated in the contract, your first day of work will be the first of the next month. Your future head of department, mister George Schultze (g.schultze@ziegler-cat.com) will contact you soon. If you have any questions, please feel free to ask him or to reach out to me.

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";4
nora.hill@one.net;office@ziegler-cat.com;05.03.2020 09:45;137987.815738@one.net;;Application as Junior HR specialist;"Dear sir or madam,

I would like to apply for the open position as Junior HR specialist. I have found the job post online and I think that my experience qualifies me well for the job.

Please find attached all necessary information about my application.

Sincerely,
Nora Hill";1
j.nielsen@ziegler-cat.com;nora.hill@one.net;05.03.2020 09:46;722369.259192@ziegler-cat;137987.815738@one.net;Your Application at Ziegler-Cat;"Dear Ms Hill,

thank you a lot for your appliation which has been well received! Currently, many emails are reaching us - therefore please allow us up to 10 business days to reply to your application.

Thank you for your understanding.

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";2
j.nielsen@ziegler-cat.com;nora.hill@one.net;07.03.2020 08:11;188947.788721@ziegler-cat;;Your Application at Ziegler-Cat;"Dear Ms. Hill,

thank you very much for your application! After having screened your application, we would be happy to meet you in person. Therefore, we want to invite you to our headquarter next Wednesday at 13:00.

Please let us know if this date works for you.

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";4
nora.hill@one.net;j.nielsen@ziegler-cat.com;07.03.2020 08:21;668568.476840@one.net;188947.788721@ziegler-cat;Re: Your Application at Ziegler-Cat;"Dear Ms. Nielsen,

thank you for your reply and the invitation! The date works fine for me, I will be there.

with best regards,
Nora Hill";4
j.nielsen@ziegler-cat.com;nora.hill@one.net;07.03.2020 08:23;893341.701836@ziegler-cat;668568.476840@one.net;Re: Re: Your Application at Ziegler-Cat;"Dear Ms. Hill,
we're happy to meet you soon. Please be at the lobby shortly before your appointment. My assistant, Ms. Flatcher will pick you up there. Also, please find attached an .ical file for your digital calendar. Should you have any further questions, please don't hestitate to ask.

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";4
j.nielsen@ziegler-cat.com;nora.hill@one.net;12.03.2020 09:45;468940.691374@ziegler-cat;;Job Offer;"Dear Ms. Hill,

we were happy to meet you in person and liked your presentation as well as your prior experience. Therefore, we would like to offer the job as Junior HR Specialist to you. As discussed in the interview, you find all the details about the job and the contract attached to this mail. If you accept the offer, please sign it and send it back to me.
In case of any open questions, please feel free to contact me anytime.

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure. ";4
nora.hill@one.net;j.nielsen@ziegler-cat.com;12.03.2020 09:59;313099.900049@one.net;468940.691374@ziegler-cat;Re: Job Offer;"Dear Ms Nielsen,

thank you so much for your nice words and the offer. I happily accept the offer - please find the signed contract below.

Best regards,
Nora Hill";4
j.nielsen@ziegler-cat.com;nora.hill@one.net;12.03.2020 10:14;966674.474210@ziegler-cat;313099.900049@one.net;Re: Re: Job Offer;"Dear Ms. Hill,

we're happy to have you on board - welcome to the team!
As stated in the contract, your first day of work will be on the first day of next month. I will send you an email with more details during the next week. In case of open questions, just feel free to ask!

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";4
brandon.carter@onemail.net;office@ziegler-cat.com;18.04.2020 22:34;533921.131155@onemail.net;;Application as Maintenance Engineer;"Dear sir or madam,

I would hereby like to apply for the position of maintenance engineer as posted on your website.
Please find all my documents attached to this mail.

Best regards,
Brandon Carter";1
j.nielsen@ziegler-cat.com;brandon.carter@onemail.net;18.04.2020 22:35;736546.612720@ziegler-cat;533921.131155@onemail.net;Your Application at Ziegler-Cat;"Dear Mr Carter,

thank you a lot for your appliation which has been well received! Currently, many emails are reaching us - therefore please allow us up to 10 business days to reply to your application.

Thank you for your understanding.

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";2
j.nielsen@ziegler-cat.com;p.jenkins@ziegler-cat.com;21.04.2020 08:34;406287.791397@ziegler-cat;;Maintenance Engineer Application;"Dear Peter,

we received an application for the maintenance engineer position. Please have a look at the documents attached and tell me what you think.

Best,
Johanna";3
p.jenkins@ziegler-cat.com;j.nielsen@ziegler-cat.com;21.04.2020 09:45;779824.357544@ziegler-cat;406287.791397@ziegler-cat;Re: Maintenance Engineer Application;"Hi Johanna,

the profile looks good and I think he could be a good fit to our team. Let's invite him to an interview?

Best,
Peter";3
j.nielsen@ziegler-cat.com;p.jenkins@ziegler-cat.com;21.04.2020 10:46;572487.240857@ziegler-cat;779824.357544@ziegler-cat;Re: Re: Maintenance Engineer Application;"Alright, would next Friday 09:30am be ok for you?

Best,
Johanna";3
p.jenkins@ziegler-cat.com;j.nielsen@ziegler-cat.com;21.04.2020 10:47;988720.767212@ziegler-cat;572487.240857@ziegler-cat;Re: Re: Re: Maintenance Engineer Application;"Hi,
sure - that works.

Best
Peter";3
j.nielsen@ziegler-cat.com;brandon.carter@onemail.net;21.04.2020 11:31;625608.227225@ziegler-cat;;Your Application at Ziegler-Cat;"Dear Mr. Carter,

thank you for your application and your patience. We have completed screening your application and we would like to meet you in person. For this reason, we want to invite you to our hadquarters next Friday at 09:30am.

Please let us know if this date is fine for you.

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";4
brandon.carter@onemail.net;j.nielsen@ziegler-cat.com;21.04.2020 13:45;255335.479406@onemail.net;625608.227225@ziegler-cat;Re: Your Application at Ziegler-Cat;"Dear Ms. Nielsen,

thank you for your reply and the invitation - sure, this date works fine for me. See you then!

Yours,
Brandon Carter";4
j.nielsen@ziegler-cat.com;brandon.carter@onemail.net;21.04.2020 15:01;378510.348738@ziegler-cat;255335.479406@onemail.net;Re: Re: Your Application at Ziegler-Cat;"Dear Mr. Carter,

we're happy to see you soon. Please be at the lobby shortly before your appointment. My assistand, Ms. Flatcher will pick you up there. Also, please find attached an .ical file for your digital calendar.
Should you have any questions, please feel free to ask me.

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";4
p.jenkins@ziegler-cat.com;j.nielsen@ziegler-cat.com;28.04.2020 12:01;651445.874538@ziegler-cat;;Application Carter;"Dear Johanna,

i do have to say that Mister Carter did not really fulfill our expectations. I think we should look out for a more suitable candidate.

Best,
Peter";3
j.nielsen@ziegler-cat.com;p.jenkins@ziegler-cat.com;28.04.2020 13:05;365408.258567@ziegler-cat;651445.874538@ziegler-cat;Re: Application Carter;"Hello Peter,
that was also my impression - we will not consider mister Carter's application.

Best,
Johanna";3
j.nielsen@ziegler-cat.com;brandon.carter@onemail.net;28.04.2020 17:05;597590.144495@ziegler-cat;;Your Application at Ziegler-Cat;"Dear Mr. Carter,

we were happy to meet you in person. Unfortunately, your profile does not suit the position you have applied for. Therefore we cannot consider your application.
Nevertheless we wish you all the best for your future career!

Best regards,
Johanna Nielsen";4
